Temperature,Humidity,PM2_5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
28.2,54.0,0.3,12.7,53.4204,2.096,1707.54,8.8,522,Moderate
29.6,54.1,9.8,20.3,53.9847,40.086000000000006,1592.9399999999998,9.8,690,Moderate
31.6,59.5,9.4,14.6,56.0538,27.772,1501.26,6.3,344,Moderate
29.3,74.3,8.5,19.9,50.222699999999996,29.082,1913.82,7.4,599,Moderate
34.0,62.5,20.5,30.6,54.737100000000005,24.89,2062.8,6.4,346,Moderate
33.5,79.9,6.8,17.6,62.073,47.946000000000005,2039.88,6.3,545,Moderate
27.4,67.2,86.2,86.5,35.3628,25.938000000000002,1478.3400000000001,5.1,354,Moderate
37.2,91.7,111.0,117.2,54.1728,18.078000000000003,1638.78,9.5,645,Moderate
26.7,54.6,3.1,7.1,56.241899999999994,23.842,1650.24,9.6,509,Moderate
26.2,63.2,12.7,26.2,50.975100000000005,37.466,2200.3199999999997,5.8,509,Moderate
34.5,62.3,12.9,27.6,51.3513,20.174000000000003,1810.68,6.7,474,Moderate
19.8,54.8,4.6,17.5,45.7083,37.99,1741.92,5.6,637,Moderate
30.6,84.0,0.7,9.9,56.8062,20.96,1741.92,5.1,667,Moderate
35.1,60.9,5.0,12.2,36.3033,52.400000000000006,1719.0,5.9,576,Moderate
32.2,65.2,28.8,37.0,50.034600000000005,27.248,1971.12,7.0,538,Moderate
27.6,67.0,1.5,18.1,54.1728,27.51,1581.4799999999998,5.8,406,Moderate
31.8,83.5,29.7,38.8,48.7179,24.628000000000004,1558.5600000000002,5.7,588,Moderate
27.1,76.3,3.9,18.0,53.9847,25.938000000000002,2372.22,5.6,558,Moderate
28.9,58.3,2.7,11.8,42.8868,13.624,1592.9399999999998,8.9,449,Moderate
32.7,94.8,7.8,15.2,64.1421,25.676000000000002,1867.9799999999998,5.4,392,Moderate
37.1,58.0,15.9,19.3,50.787,42.444,1352.28,7.2,403,Moderate
35.9,61.0,8.3,18.0,40.2534,42.706,1615.86,11.6,613,Moderate
32.2,84.1,4.3,13.3,37.8081,33.012,1581.4799999999998,6.7,401,Moderate
36.1,69.1,6.8,16.2,35.1747,15.458000000000002,1317.8999999999999,5.0,630,Moderate
32.3,78.2,25.8,39.1,59.2515,18.34,1719.0,5.2,380,Moderate
27.0,86.7,4.7,20.1,53.796600000000005,23.318,1994.04,9.6,653,Moderate
32.0,89.4,3.6,17.4,41.0058,41.396,1535.64,5.4,325,Moderate
32.3,80.6,11.0,17.6,48.5298,8.122,1443.96,6.7,670,Moderate
26.7,72.4,4.2,16.3,35.5509,30.654,1661.7,12.0,527,Moderate
24.6,54.3,23.1,28.1,56.0538,39.038000000000004,1512.72,6.9,638,Moderate
31.5,71.2,8.1,16.1,32.1651,21.746000000000002,1684.62,9.0,615,Moderate
25.0,77.6,0.7,7.6,32.7294,20.96,1994.04,5.2,317,Moderate
33.7,88.9,10.2,19.0,44.7678,-0.786,1948.2,8.3,405,Moderate
33.4,78.5,101.6,109.9,36.3033,24.104,1512.72,5.0,334,Moderate
31.0,53.4,5.7,13.7,68.4684,23.842,1730.46,8.4,671,Moderate
29.2,60.4,20.9,32.5,65.6469,11.790000000000001,2292.0,8.1,406,Moderate
29.2,55.5,43.3,46.8,45.144,22.794,1753.38,5.8,640,Moderate
29.5,58.6,6.1,17.5,61.320600000000006,44.54,1363.74,5.0,311,Moderate
35.3,55.2,3.9,8.9,64.5183,19.388,1971.12,5.7,606,Moderate
27.3,77.9,20.9,33.3,61.696799999999996,25.938000000000002,1489.8,7.5,580,Moderate
29.9,54.2,24.6,38.5,58.122899999999994,36.942,1913.82,7.0,359,Moderate
31.4,69.8,20.4,32.0,30.660300000000003,25.413999999999998,1707.54,8.0,643,Moderate
37.3,75.5,12.5,21.1,34.4223,25.413999999999998,1707.54,8.9,622,Moderate
34.2,62.7,40.0,50.3,44.7678,24.366000000000003,1719.0,5.1,416,Moderate
35.0,57.4,0.7,5.1,47.5893,41.92,1627.32,5.3,441,Moderate
25.7,67.7,1.3,12.4,40.8177,23.842,1455.42,8.2,540,Moderate
28.8,75.2,8.8,15.5,47.7774,19.126,1443.96,8.7,580,Moderate
33.5,44.8,36.7,44.4,39.501,25.413999999999998,1409.58,10.1,547,Moderate
28.5,59.7,7.7,15.5,48.153600000000004,56.068,1673.1599999999999,5.3,423,Moderate
33.8,68.4,24.4,30.4,48.153600000000004,20.174000000000003,1443.96,5.4,599,Moderate
30.2,53.6,47.4,60.0,43.8273,35.370000000000005,1845.0600000000002,5.2,529,Moderate
33.7,57.2,20.3,33.5,51.7275,40.872,1994.04,5.3,531,Moderate
25.9,78.2,14.2,22.1,65.4588,20.436,1867.9799999999998,9.6,379,Moderate
23.2,73.3,0.4,16.2,50.222699999999996,20.174000000000003,2211.7799999999997,5.9,543,Moderate
36.0,71.3,5.3,25.4,62.073,38.252,1982.58,5.2,677,Moderate
31.9,66.3,38.8,40.0,57.558600000000006,24.366000000000003,1776.3,6.2,381,Moderate
27.8,53.7,7.8,16.9,55.8657,20.698,1501.26,5.6,613,Moderate
29.7,72.5,1.6,14.0,62.825399999999995,24.628000000000004,1971.12,6.6,315,Moderate
27.6,62.0,15.5,24.6,51.5394,18.864,2016.96,5.7,556,Moderate
28.7,73.5,14.5,28.5,43.451100000000004,23.580000000000002,1890.8999999999999,6.3,530,Moderate
28.1,73.2,31.1,41.5,35.3628,33.536,1409.58,5.1,423,Moderate
35.1,47.6,23.8,31.7,50.034600000000005,37.99,1547.1000000000001,6.9,565,Moderate
25.3,64.3,0.7,14.2,42.3225,25.152,1741.92,6.7,301,Moderate
34.0,90.1,34.4,40.7,67.3398,16.244,1627.32,8.8,510,Moderate
26.8,83.0,53.4,69.0,33.1056,39.824,2085.7200000000003,7.5,668,Moderate
32.6,65.1,4.1,19.3,52.668,37.99,1661.7,6.3,509,Moderate
36.2,56.8,27.1,35.3,57.9348,21.222,1684.62,5.7,388,Moderate
30.3,82.2,64.0,77.0,47.401199999999996,23.842,1329.36,6.1,338,Moderate
28.4,65.8,10.9,22.2,51.7275,31.178,1948.2,6.1,524,Moderate
31.6,82.6,34.2,38.6,39.1248,19.912,2097.1800000000003,10.4,477,Moderate
29.6,78.9,9.3,19.0,58.8753,29.343999999999998,1994.04,6.8,714,Moderate
33.8,72.5,24.5,36.1,50.222699999999996,19.126,1558.5600000000002,7.0,433,Moderate
30.8,60.8,12.6,21.9,39.6891,18.602,1524.18,5.5,596,Moderate
27.5,55.1,3.8,14.9,38.1843,13.624,1581.4799999999998,6.3,629,Moderate
34.8,88.5,15.1,26.4,63.954,22.008000000000003,1948.2,5.5,577,Moderate
24.0,86.1,44.5,52.2,55.4895,40.348000000000006,1707.54,5.5,689,Moderate
35.9,77.2,14.9,21.1,55.3014,32.226000000000006,1719.0,5.4,489,Moderate
30.9,56.8,9.2,19.2,53.4204,14.148000000000001,2085.7200000000003,5.9,567,Moderate
31.5,53.9,2.5,10.8,56.241899999999994,33.274,1810.68,5.3,395,Moderate
21.8,53.6,1.9,13.1,39.1248,23.580000000000002,1638.78,5.0,309,Moderate
24.8,84.3,1.0,9.2,46.6488,7.074000000000001,1879.4399999999998,9.2,614,Moderate
34.4,65.0,21.5,34.5,45.7083,26.986000000000004,1799.22,8.6,583,Moderate
32.9,47.3,37.9,46.2,37.8081,10.218,1684.62,10.3,419,Moderate
34.3,59.0,24.2,34.2,48.341699999999996,42.182,2314.92,7.6,545,Moderate
35.5,86.0,75.7,86.8,37.2438,31.702,2051.34,8.6,612,Moderate
29.6,90.2,40.6,41.3,44.391600000000004,14.934000000000001,1558.5600000000002,7.0,304,Moderate
27.0,74.2,3.4,15.0,63.201600000000006,16.506,1592.9399999999998,10.6,515,Moderate
30.6,72.7,5.2,8.5,48.906,32.226000000000006,1260.6000000000001,6.1,493,Moderate
22.9,72.1,12.5,18.3,61.884899999999995,20.174000000000003,1994.04,5.7,706,Moderate
23.3,90.9,39.8,55.4,57.9348,14.41,1650.24,5.5,696,Moderate
27.9,59.2,35.9,44.9,49.094100000000005,42.967999999999996,1501.26,8.3,650,Moderate
31.6,61.9,46.9,46.9,33.6699,10.48,1673.1599999999999,5.4,339,Moderate
28.9,72.2,9.9,25.7,66.5874,25.676000000000002,1524.18,6.6,597,Moderate
30.9,73.7,5.5,10.2,61.1325,6.026,2097.1800000000003,6.9,653,Moderate
31.1,83.6,15.4,25.6,65.2707,17.554000000000002,1638.78,6.4,376,Moderate
30.8,66.2,25.8,28.9,34.0461,17.816,1146.0,5.2,603,Moderate
30.5,87.9,28.4,38.1,54.9252,39.824,2016.96,5.0,496,Moderate
33.2,88.1,7.0,16.1,56.0538,29.082,1661.7,5.1,332,Moderate
20.6,65.7,19.0,28.4,54.737100000000005,36.942,1661.7,8.0,683,Moderate
28.9,58.3,2.7,11.8,42.8868,13.624,1592.9399999999998,8.9,449,Moderate
29.7,80.8,7.3,14.8,57.182399999999994,18.864,1982.58,8.4,606,Moderate
41.1,68.2,14.3,22.6,61.508700000000005,35.632,2131.56,5.4,453,Moderate
22.5,59.8,0.7,12.6,57.3705,13.624,1570.0200000000002,8.8,718,Moderate
23.1,59.7,13.3,25.3,43.0749,36.942,1489.8,6.3,598,Moderate
30.5,77.1,14.0,23.8,60.756299999999996,32.488,2062.8,6.9,357,Moderate
30.9,85.8,13.2,20.0,52.103699999999996,34.846000000000004,1810.68,15.5,300,Moderate
28.9,69.2,9.7,20.5,55.1133,17.03,1478.3400000000001,5.0,552,Moderate
30.4,60.1,0.9,14.1,51.163199999999996,31.702,1443.96,5.6,641,Moderate
34.4,65.1,48.4,58.5,55.677600000000005,20.436,1455.42,7.1,435,Moderate
30.8,76.8,3.7,15.9,57.9348,31.44,2039.88,7.8,501,Moderate
27.0,50.4,17.4,30.2,35.9271,27.51,1925.28,5.6,490,Moderate
25.4,75.7,17.5,29.2,35.1747,30.916000000000004,1661.7,7.0,462,Moderate
30.6,72.7,5.2,8.5,48.906,32.226000000000006,1260.6000000000001,6.1,493,Moderate
36.2,58.4,2.0,14.7,43.0749,15.458000000000002,1340.82,5.5,533,Moderate
26.8,83.0,53.4,69.0,33.1056,39.824,2085.7200000000003,7.5,668,Moderate
40.7,64.4,4.0,16.3,56.43,29.082,1776.3,6.8,504,Moderate
32.2,55.9,10.8,18.0,41.1939,1.31,1822.14,8.5,476,Moderate
29.7,81.9,2.8,12.1,65.6469,37.466,1936.74,5.4,464,Moderate
30.3,69.4,41.8,51.2,42.3225,15.196,1799.22,6.1,434,Moderate
35.3,65.3,25.6,36.8,36.1152,15.72,1799.22,5.5,576,Moderate
27.0,82.3,67.5,72.3,55.3014,53.97200000000001,1753.38,5.5,673,Moderate
32.4,83.3,2.3,18.4,58.122899999999994,39.562,1764.8400000000001,5.0,355,Moderate
30.2,62.1,40.2,47.5,38.1843,38.514,2016.96,5.1,574,Moderate
34.6,80.3,8.6,29.2,59.2515,19.388,1466.88,9.5,326,Moderate
29.1,79.2,3.8,12.6,54.9252,-1.31,1948.2,6.0,436,Moderate
37.3,63.1,59.5,69.4,47.401199999999996,33.274,1696.08,8.3,431,Moderate
30.1,70.5,39.7,53.0,46.6488,21.746000000000002,1535.64,5.9,683,Moderate
32.8,53.2,8.1,24.5,49.4703,29.343999999999998,1845.0600000000002,5.4,363,Moderate
32.2,87.1,48.1,64.2,55.8657,40.086000000000006,1650.24,5.3,666,Moderate
27.4,67.5,32.7,40.7,39.8772,12.052,1799.22,6.8,458,Moderate
28.1,85.3,1.6,18.3,60.192,19.650000000000002,1570.0200000000002,7.9,521,Moderate
31.8,83.5,29.7,38.8,48.7179,24.628000000000004,1558.5600000000002,5.7,588,Moderate
33.2,88.1,7.0,16.1,56.0538,29.082,1661.7,5.1,332,Moderate
30.3,69.4,41.8,51.2,42.3225,15.196,1799.22,6.1,434,Moderate
34.2,67.0,12.5,24.2,44.7678,18.078000000000003,1730.46,5.6,518,Moderate
26.4,64.0,25.7,31.6,60.380100000000006,32.75,1879.4399999999998,10.0,589,Moderate
28.1,78.1,30.4,38.6,63.765899999999995,20.698,1547.1000000000001,8.7,465,Moderate
28.5,87.8,6.0,15.5,66.2112,34.322,1306.4399999999998,5.0,610,Moderate
35.9,49.6,8.2,26.0,37.62,22.008000000000003,1799.22,5.0,361,Moderate
37.0,72.5,22.8,30.2,47.9655,28.558000000000003,1329.36,5.4,318,Moderate
34.9,51.8,31.4,40.1,36.8676,31.44,1673.1599999999999,6.0,634,Moderate
25.5,65.8,4.3,20.3,63.765899999999995,26.724,1249.14,9.3,596,Moderate
26.6,55.2,9.7,11.1,44.2035,41.134,2143.02,7.1,576,Moderate
35.5,62.6,71.2,75.9,38.5605,24.366000000000003,1810.68,5.5,405,Moderate
29.6,75.1,6.1,14.0,48.153600000000004,24.89,1741.92,8.2,649,Moderate
26.9,86.9,14.0,25.2,45.7083,38.252,1592.9399999999998,7.8,328,Moderate
33.4,52.7,53.5,63.4,49.8465,26.200000000000003,1512.72,12.4,329,Moderate
35.3,55.2,3.9,8.9,64.5183,19.388,1971.12,5.7,606,Moderate
28.4,76.2,16.8,28.7,56.43,21.483999999999998,1879.4399999999998,5.7,644,Moderate
38.5,55.8,12.3,32.1,46.6488,24.628000000000004,2005.5,5.6,312,Moderate
22.6,75.5,55.8,63.3,56.43,20.174000000000003,1524.18,5.9,361,Moderate
29.8,76.0,16.3,27.6,48.5298,54.496,1478.3400000000001,8.9,510,Moderate
32.6,61.2,66.7,75.0,37.9962,19.388,2131.56,6.3,639,Moderate
27.8,70.7,16.4,21.2,39.501,22.794,1455.42,9.7,377,Moderate
30.4,77.7,27.8,37.1,37.4319,21.222,2269.08,10.4,693,Moderate
31.2,62.3,29.1,39.3,41.382,26.462,1730.46,5.2,571,Moderate
31.9,57.1,4.4,12.0,50.787,20.174000000000003,1409.58,6.1,395,Moderate
30.1,72.9,0.0,5.9,49.8465,21.222,1386.6599999999999,13.0,569,Moderate
28.0,72.0,3.2,11.7,54.3609,43.492000000000004,1604.3999999999999,5.2,420,Moderate
35.5,82.5,2.5,13.1,40.2534,30.654,1524.18,6.2,692,Moderate
33.2,59.6,11.5,15.6,44.391600000000004,16.768,1432.5,5.6,463,Moderate
31.5,49.1,36.6,40.4,50.034600000000005,20.698,1810.68,6.6,318,Moderate
30.3,82.2,64.0,77.0,47.401199999999996,23.842,1329.36,6.1,338,Moderate
27.7,72.5,22.7,39.6,44.391600000000004,22.008000000000003,1638.78,5.1,529,Moderate
39.4,55.7,1.0,11.4,62.261100000000006,26.986000000000004,1455.42,6.2,416,Moderate
35.1,47.6,23.8,31.7,50.034600000000005,37.99,1547.1000000000001,6.9,565,Moderate
29.5,60.6,1.0,18.5,49.094100000000005,19.650000000000002,1776.3,8.9,438,Moderate
30.1,86.2,18.7,27.7,62.825399999999995,24.366000000000003,1799.22,5.0,479,Moderate
32.7,68.5,0.8,13.2,34.2342,12.052,1581.4799999999998,12.3,478,Moderate
33.9,65.9,11.6,23.8,47.213100000000004,29.343999999999998,1294.9799999999998,7.3,427,Moderate
28.4,76.2,16.8,28.7,56.43,21.483999999999998,1879.4399999999998,5.7,644,Moderate
26.7,70.2,51.1,56.7,61.696799999999996,14.148000000000001,1627.32,6.3,592,Moderate
33.0,56.8,1.9,5.0,67.9041,19.912,2005.5,7.5,481,Moderate
31.0,79.6,17.3,30.5,59.063399999999994,13.362,1936.74,8.9,347,Moderate
22.7,69.5,15.6,15.6,52.2918,19.126,2108.64,7.2,483,Moderate
31.5,61.9,105.9,105.0,42.1344,12.576,1329.36,6.1,577,Moderate
22.0,59.2,14.0,25.8,39.1248,34.583999999999996,1719.0,5.4,503,Moderate
36.2,58.4,2.0,14.7,43.0749,15.458000000000002,1340.82,5.5,533,Moderate
23.3,70.8,23.7,36.1,44.2035,22.008000000000003,1638.78,7.6,450,Moderate
32.2,77.3,6.3,18.6,32.5413,34.846000000000004,1833.6000000000001,8.4,454,Moderate
27.0,45.3,1.8,14.1,64.1421,29.868000000000002,1879.4399999999998,6.5,615,Moderate
28.9,69.2,9.7,20.5,55.1133,17.03,1478.3400000000001,5.0,552,Moderate
32.5,64.6,5.5,13.3,55.8657,30.392,1994.04,5.5,485,Moderate
30.1,83.5,10.2,15.6,44.391600000000004,47.684,1982.58,14.0,676,Moderate
32.1,53.0,12.2,25.4,67.1517,27.248,1867.9799999999998,6.6,518,Moderate
32.4,76.9,6.5,12.3,47.5893,27.51,1902.36,5.1,397,Moderate
24.8,58.5,10.3,18.9,60.756299999999996,29.606,1558.5600000000002,5.0,471,Moderate
35.3,65.3,25.6,36.8,36.1152,15.72,1799.22,5.5,576,Moderate
33.8,89.3,14.1,25.3,43.263,29.606,1524.18,9.1,671,Moderate
23.7,50.0,13.4,22.0,39.8772,44.016000000000005,2372.22,8.1,588,Moderate
28.4,86.1,10.8,26.9,50.222699999999996,28.296000000000003,1443.96,5.5,674,Moderate
30.2,77.2,34.4,44.0,63.201600000000006,33.274,1535.64,6.4,372,Moderate
31.7,59.3,6.9,16.7,55.3014,18.34,1570.0200000000002,11.9,323,Moderate
32.8,60.4,1.6,12.8,52.856100000000005,14.934000000000001,1558.5600000000002,12.5,406,Moderate
29.4,54.3,9.2,15.5,55.1133,22.532,1707.54,10.6,405,Moderate
26.6,60.0,5.0,15.5,61.696799999999996,13.886,1799.22,6.9,460,Moderate
28.5,63.1,7.0,11.9,58.311,30.654,1466.88,7.6,663,Moderate
24.1,81.4,80.4,93.2,37.0557,33.536,1902.36,9.5,400,Moderate
31.6,82.6,34.2,38.6,39.1248,19.912,2097.1800000000003,10.4,477,Moderate
27.6,67.0,1.5,18.1,54.1728,27.51,1581.4799999999998,5.8,406,Moderate
29.4,65.8,54.3,60.3,33.2937,25.413999999999998,1249.14,5.4,321,Moderate
22.3,66.1,11.3,15.4,50.4108,36.942,1512.72,5.5,497,Moderate
27.4,78.0,5.0,21.9,63.577799999999996,43.230000000000004,1799.22,5.6,468,Moderate
36.2,80.6,13.9,22.0,53.9847,34.846000000000004,1787.76,7.5,483,Moderate
32.2,62.2,23.6,32.0,61.696799999999996,26.462,1764.8400000000001,9.0,685,Moderate
22.5,81.5,2.0,15.3,52.2918,38.514,2005.5,5.0,492,Moderate
25.2,90.6,16.8,27.6,39.1248,42.182,1592.9399999999998,5.0,381,Moderate
28.3,56.4,22.1,30.3,52.668,1.572,1696.08,8.2,331,Moderate
28.6,83.7,2.5,9.1,46.0845,45.85,1581.4799999999998,6.3,466,Moderate
31.8,81.3,3.4,12.6,39.3129,35.370000000000005,1363.74,5.6,494,Moderate
23.2,74.7,2.6,14.7,39.6891,4.192,1489.8,5.5,449,Moderate
25.2,75.4,7.6,14.2,57.182399999999994,7.598,1673.1599999999999,6.0,536,Moderate
30.5,77.1,14.0,23.8,60.756299999999996,32.488,2062.8,6.9,357,Moderate
29.6,68.9,1.9,7.6,49.8465,10.741999999999999,1719.0,9.9,398,Moderate
40.0,71.3,0.5,4.4,27.2745,42.182,1615.86,5.1,318,Moderate
28.6,42.3,12.0,22.5,52.2918,34.846000000000004,1547.1000000000001,5.2,648,Moderate
27.2,79.2,56.0,59.4,37.8081,13.100000000000001,2223.24,5.7,541,Moderate
37.3,61.0,67.6,72.0,42.6987,26.986000000000004,1833.6000000000001,9.3,582,Moderate
38.3,86.8,38.0,50.8,42.3225,18.602,1615.86,5.4,311,Moderate
28.2,89.5,44.9,53.9,54.737100000000005,31.702,1478.3400000000001,6.7,544,Moderate
33.3,76.1,2.6,10.2,46.6488,25.938000000000002,1547.1000000000001,6.7,321,Moderate
26.1,60.2,7.8,18.9,42.6987,29.868000000000002,1867.9799999999998,11.4,551,Moderate
28.5,63.1,7.0,11.9,58.311,30.654,1466.88,7.6,663,Moderate
31.6,76.0,3.8,12.5,36.3033,17.03,1787.76,5.8,317,Moderate
31.3,70.5,13.7,23.4,53.796600000000005,27.772,1936.74,5.9,647,Moderate
35.8,60.1,2.9,13.9,41.7582,37.99,1822.14,7.7,661,Moderate
32.3,74.5,7.4,9.9,45.520199999999996,46.636,1913.82,5.1,611,Moderate
32.9,79.1,1.5,6.7,58.122899999999994,52.924,2028.42,5.5,344,Moderate
27.2,75.0,2.6,15.4,44.2035,28.034,1501.26,6.2,500,Moderate
29.4,49.7,41.2,51.6,49.8465,27.248,1684.62,6.9,622,Moderate
33.7,81.3,3.8,16.9,48.906,22.27,1501.26,8.7,676,Moderate
30.8,81.0,11.7,27.0,40.8177,15.72,1982.58,9.4,443,Moderate
31.9,68.4,7.8,18.9,62.073,29.868000000000002,1925.28,5.7,476,Moderate
31.8,71.4,18.6,32.0,35.1747,36.418,1489.8,5.5,483,Moderate
30.2,79.7,21.1,25.3,57.558600000000006,17.03,1867.9799999999998,5.9,609,Moderate
27.0,82.3,67.5,72.3,55.3014,53.97200000000001,1753.38,5.5,673,Moderate
34.5,77.7,6.2,7.1,48.153600000000004,23.318,1959.6599999999999,8.1,500,Moderate
33.6,90.6,16.7,22.9,63.577799999999996,26.200000000000003,1936.74,15.4,486,Moderate
24.8,58.5,10.3,18.9,60.756299999999996,29.606,1558.5600000000002,5.0,471,Moderate
31.5,85.2,11.3,21.9,50.034600000000005,23.842,1375.2,5.2,676,Moderate
26.2,75.1,11.1,16.5,58.122899999999994,22.794,1650.24,5.8,576,Moderate
29.8,91.3,3.6,10.8,65.0826,36.68,1249.14,7.0,649,Moderate
31.2,62.3,0.9,8.7,38.3724,39.300000000000004,1707.54,8.6,599,Moderate
34.9,59.2,31.4,41.2,47.5893,42.967999999999996,1776.3,7.2,570,Moderate
29.2,93.2,35.8,46.6,65.0826,28.82,1535.64,6.9,346,Moderate
25.1,70.9,16.8,33.0,69.7851,23.842,1203.3,6.3,569,Moderate
35.7,60.6,2.9,11.2,57.9348,37.728,1558.5600000000002,10.0,627,Moderate
25.4,78.6,4.1,6.7,40.0653,23.842,1604.3999999999999,10.1,543,Moderate
26.7,50.1,33.2,43.6,50.5989,30.130000000000003,1409.58,10.8,651,Moderate
33.8,88.3,7.6,13.1,50.222699999999996,14.671999999999999,1650.24,5.9,654,Moderate
32.0,69.6,8.1,23.1,63.577799999999996,19.650000000000002,1696.08,10.0,575,Moderate
22.9,57.2,66.5,80.9,47.7774,18.078000000000003,1753.38,5.3,682,Moderate
35.0,55.8,12.9,17.8,49.282199999999996,36.156000000000006,1890.8999999999999,6.2,313,Moderate
32.4,76.4,22.2,30.0,43.263,26.724,1684.62,7.6,331,Moderate
38.6,54.8,38.0,48.2,41.570100000000004,43.230000000000004,1867.9799999999998,6.0,437,Moderate
31.1,80.7,14.2,24.3,28.215,31.178,1673.1599999999999,6.3,481,Moderate
35.7,50.3,1.2,13.7,39.1248,15.458000000000002,1867.9799999999998,6.2,463,Moderate
31.6,61.9,46.9,46.9,33.6699,10.48,1673.1599999999999,5.4,339,Moderate
27.5,55.1,3.8,14.9,38.1843,13.624,1581.4799999999998,6.3,629,Moderate
27.7,68.1,11.0,19.6,39.8772,23.580000000000002,1524.18,5.7,420,Moderate
26.6,70.9,5.9,18.2,50.5989,30.654,1719.0,5.3,573,Moderate
30.8,47.2,28.0,33.6,53.4204,38.252,1455.42,5.3,316,Moderate
27.8,90.3,11.9,20.6,62.261100000000006,28.034,1570.0200000000002,6.3,533,Moderate
35.4,55.6,72.1,81.2,62.825399999999995,33.012,1959.6599999999999,5.0,296,Moderate
29.2,45.9,1.9,10.9,55.3014,14.41,1260.6000000000001,6.1,647,Moderate
27.4,63.0,11.0,21.1,43.639199999999995,25.152,1455.42,6.6,333,Moderate
28.4,83.9,28.4,32.2,63.0135,23.580000000000002,1994.04,6.0,425,Moderate
35.0,76.4,20.3,28.2,37.4319,29.343999999999998,1925.28,6.6,430,Moderate
22.3,68.0,28.8,43.1,55.4895,36.156000000000006,2257.62,9.0,612,Moderate
26.1,81.9,9.5,19.1,67.9041,38.776,1856.5200000000002,5.9,455,Moderate
34.9,57.0,10.2,23.2,39.501,13.886,1822.14,8.1,612,Moderate
28.6,42.3,12.0,22.5,52.2918,34.846000000000004,1547.1000000000001,5.2,648,Moderate
23.2,86.5,3.1,21.4,41.9463,39.300000000000004,1787.76,7.3,601,Moderate
35.4,55.6,72.1,81.2,62.825399999999995,33.012,1959.6599999999999,5.0,296,Moderate
33.3,73.0,7.0,23.0,45.520199999999996,17.291999999999998,2097.1800000000003,9.1,734,Moderate
26.4,74.6,73.9,86.5,45.8964,18.34,1890.8999999999999,5.1,603,Moderate
25.9,57.0,3.6,18.9,42.3225,25.676000000000002,1741.92,6.9,352,Moderate
30.3,82.2,64.0,77.0,47.401199999999996,23.842,1329.36,6.1,338,Moderate
29.5,79.8,12.8,29.8,62.449200000000005,34.846000000000004,1260.6000000000001,5.9,389,Moderate
20.6,63.5,14.1,23.5,56.43,21.746000000000002,1764.8400000000001,6.1,646,Moderate
27.9,87.6,22.8,38.3,51.5394,12.838000000000001,1627.32,6.3,443,Moderate
29.4,51.6,29.3,40.2,52.4799,29.343999999999998,1971.12,5.8,591,Moderate
26.7,53.8,6.9,21.8,47.5893,20.174000000000003,1822.14,6.4,295,Moderate
27.8,62.8,8.7,13.2,55.8657,41.396,1604.3999999999999,8.1,604,Moderate
40.0,71.3,0.5,4.4,27.2745,42.182,1615.86,5.1,318,Moderate
31.1,52.6,23.6,27.8,50.5989,11.266,1787.76,6.6,416,Moderate
33.7,54.1,5.2,15.5,64.8945,17.816,1719.0,5.4,367,Moderate
30.9,57.2,2.0,12.9,54.9252,39.824,1570.0200000000002,6.2,632,Moderate
31.7,75.7,29.7,43.1,36.6795,5.764000000000001,1432.5,6.4,685,Moderate
35.9,67.9,10.6,19.3,59.8158,28.558000000000003,1558.5600000000002,8.2,383,Moderate
32.3,53.7,39.7,43.7,51.163199999999996,32.75,1822.14,5.0,363,Moderate
37.3,75.5,12.5,21.1,34.4223,25.413999999999998,1707.54,8.9,622,Moderate
28.3,59.6,26.3,36.6,33.2937,24.628000000000004,1661.7,6.0,278,Moderate
27.4,67.7,36.3,42.0,50.787,51.352000000000004,1547.1000000000001,7.4,511,Moderate
33.1,80.3,2.6,8.1,55.4895,44.016000000000005,1570.0200000000002,5.3,584,Moderate
29.9,60.8,88.5,93.5,31.0365,12.838000000000001,1948.2,7.1,454,Moderate
28.3,54.8,2.5,15.5,55.1133,30.654,1730.46,6.1,376,Moderate
29.7,81.9,2.8,12.1,65.6469,37.466,1936.74,5.4,464,Moderate
30.5,76.0,30.7,48.8,47.5893,8.645999999999999,1787.76,7.3,721,Moderate
35.7,53.1,43.4,52.7,49.6584,15.982,1730.46,6.9,659,Moderate
24.5,93.6,22.3,31.7,42.1344,30.392,2074.26,8.3,585,Moderate
31.5,89.3,5.7,16.1,36.8676,7.598,1822.14,7.5,424,Moderate
29.8,73.1,4.7,12.9,43.451100000000004,31.964,1650.24,5.9,682,Moderate
33.9,65.9,11.6,23.8,47.213100000000004,29.343999999999998,1294.9799999999998,7.3,427,Moderate
31.1,66.0,4.5,6.0,45.520199999999996,20.174000000000003,1799.22,6.4,694,Moderate
32.9,74.8,4.9,9.6,41.9463,25.938000000000002,1959.6599999999999,6.0,339,Moderate
29.2,60.6,1.7,16.0,61.508700000000005,34.846000000000004,2188.86,7.2,637,Moderate
33.2,88.1,7.0,16.1,56.0538,29.082,1661.7,5.1,332,Moderate
32.2,77.3,6.3,18.6,32.5413,34.846000000000004,1833.6000000000001,8.4,454,Moderate
32.2,68.5,12.0,23.4,49.282199999999996,24.366000000000003,1741.92,6.1,370,Moderate
35.2,85.5,0.5,12.4,57.9348,31.964,2188.86,6.9,318,Moderate
26.1,76.9,9.2,15.5,45.520199999999996,25.938000000000002,1363.74,6.5,299,Moderate
